WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XLON:BLND.L,BRITISH LAND COMPANY,,UNKNOWN,GB,BLND.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BNZL.L,BUNZL,,UNKNOWN,GB,BNZL.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BP.L,BP,,UNKNOWN,GB,BP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BPTB.L,BRIDGEPOINT GROUP,,UNKNOWN,GB,BPTB.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BRBY.L,BURBERRY,,UNKNOWN,GB,BRBY.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BT.L,BT GRP,,UNKNOWN,GB,BT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BTRW.L,BARRATT REDROW,,UNKNOWN,GB,BTRW.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:BWY.L,BELLWAY,,UNKNOWN,GB,BWY.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CCC.L,COMPUTACENTER,,UNKNOWN,GB,CCC.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CCH.L,COCA-COLA HBC,,UNKNOWN,GB,CCH.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CNA.L,CENTRICA,,UNKNOWN,GB,CNA.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CPG.L,COMPASS GRP,,UNKNOWN,GB,CPG.L,London SE,XLON,USD,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CRDA.L,CRODA INTERNATIONAL,,UNKNOWN,GB,CRDA.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CTEC.L,CONVATEC PLC,,UNKNOWN,GB,CTEC.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:CWK.L,CRANSWICK,,UNKNOWN,GB,CWK.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:DCC.L,DCC ENERGY,,UNKNOWN,GB,DCC.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:DGE.L,DIAGEO,,UNKNOWN,GB,DGE.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:DLN.L,DERWENT LONDON,,UNKNOWN,GB,DLN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:DPLM.L,DIPLOMA,,UNKNOWN,GB,DPLM.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:DRX.L,DRAX GRP,,UNKNOWN,GB,DRX.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:EMG.L,MAN GRP,,UNKNOWN,GB,EMG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ENT.L,ENTAIN,,UNKNOWN,GB,ENT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:EXPN.L,EXPERIAN,,UNKNOWN,GB,EXPN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:FRES.L,FRESNILLO,,UNKNOWN,GB,FRES.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:GAW.L,GAMES WORKSHOP,,UNKNOWN,GB,GAW.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:GLEN.L,GLENCORE PLC,,UNKNOWN,GB,GLEN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:GSK.L,GSK,,UNKNOWN,GB,GSK.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HIK.L,HIKMA PHARMACEUTICALS,,UNKNOWN,GB,HIK.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HLMA.L,HALMA,,UNKNOWN,GB,HLMA.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HLN.L,HALEON,,UNKNOWN,GB,HLN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HOCM.L,HOCHSCHILD MINING,,UNKNOWN,GB,HOCM.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HSBA.L,HSBC,,UNKNOWN,GB,HSBA.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HSX.L,HISCOX,,UNKNOWN,GB,HSX.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:HWDN.L,HOWDEN JOINERY GRP,,UNKNOWN,GB,HWDN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ICAG.L,IAG,,UNKNOWN,GB,ICAG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ICGIN.L,ICG,,UNKNOWN,GB,ICGIN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:IGG.L,IG GRP HLDG,,UNKNOWN,GB,IGG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:IHG.L,INTERCONTINENTAL HOTELS GRP,,UNKNOWN,GB,IHG.L,London SE,XLON,USD,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:III.L,3I GROUP PLC.,,UNKNOWN,GB,III.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:IMB.L,IMPERIAL BRANDS,,UNKNOWN,GB,IMB.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:IMI.L,IMI,,UNKNOWN,GB,IMI.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:INCH.L,INCHCAPE,,UNKNOWN,GB,INCH.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:INF.L,INFORMA,,UNKNOWN,GB,INF.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:INVP.L,INVESTEC,,UNKNOWN,GB,INVP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ITRK.L,INTERTEK GRP,,UNKNOWN,GB,ITRK.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ITV.L,ITV,,UNKNOWN,GB,ITV.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:JD.L,JD SPORTS FASHION,,UNKNOWN,GB,JD.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:JMAT.L,JOHNSON MATTHEY,,UNKNOWN,GB,JMAT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:KGF.L,KINGFISHER,,UNKNOWN,GB,KGF.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:LAND.L,LAND SECURITIES,,UNKNOWN,GB,LAND.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:LGEN.L,LEGAL & GENERAL GRP,,UNKNOWN,GB,LGEN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:LLOY.L,LLOYDS BANKING GRP,,UNKNOWN,GB,LLOY.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:LMPL.L,LONDONMETRIC PROPERTY PLC,,UNKNOWN,GB,LMPL.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:LSEG.L,LONDON STOCK EXCHANGE,,UNKNOWN,GB,LSEG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:MKS.L,MARKS & SPENCER GRP,,UNKNOWN,GB,MKS.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:MNDI.L,MONDI,,UNKNOWN,GB,MNDI.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:MNG.L,M&G,,UNKNOWN,GB,MNG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:MRON.L,MELROSE INDUSTRIES,,UNKNOWN,GB,MRON.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:MTO.L,MITIE GROUP,,UNKNOWN,GB,MTO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:NG.L,NATIONAL GRID,,UNKNOWN,GB,NG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:NWG.L,NATWEST GROUP,,UNKNOWN,GB,NWG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:NXT.L,NEXT,,UNKNOWN,GB,NXT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PAFR.L,PAN AFRICAN RESOURCES,,UNKNOWN,GB,PAFR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PHP.L,PRIMARY HEALTH PROPS.,,UNKNOWN,GB,PHP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PLUSP.L,PLUS500,,UNKNOWN,GB,PLUSP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PNN.L,PENNON GRP,,UNKNOWN,GB,PNN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PRU.L,PRUDENTIAL,,UNKNOWN,GB,PRU.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PSN.L,PERSIMMON,,UNKNOWN,GB,PSN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:PSON.L,PEARSON,,UNKNOWN,GB,PSON.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:QLT.L,QUILTER,,UNKNOWN,GB,QLT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:QQ.L,QINETIQ GRP,,UNKNOWN,GB,QQ.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:REL.L,RELX PLC,,UNKNOWN,GB,REL.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RIO.L,RIO TINTO,,UNKNOWN,GB,RIO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RKT.L,RECKITT BENCKISER GRP,,UNKNOWN,GB,RKT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RMV.L,RIGHTMOVE GRP,,UNKNOWN,GB,RMV.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:ROR.L,ROTORK,,UNKNOWN,GB,ROR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RR.L,ROLLS ROYCE HLDG,,UNKNOWN,GB,RR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RS1R.L,RS Group,,UNKNOWN,GB,RS1R.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:RTO.L,RENTOKIL INITIAL,,UNKNOWN,GB,RTO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SBRY.L,SAINSBURY (J),,UNKNOWN,GB,SBRY.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SDLF.L,STANDARD LIFE,,UNKNOWN,GB,SDLF.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SDR.L,SCHRODERS,,UNKNOWN,GB,SDR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SGE.L,SAGE GRP,,UNKNOWN,GB,SGE.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SGRO.L,SEGRO,,UNKNOWN,GB,SGRO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SHCS.L,SHAFTESBURY CAPITAL,,UNKNOWN,GB,SHCS.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SJP.L,ST.JAMES'S PLACE CAPITAL,,UNKNOWN,GB,SJP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SMIN.L,SMITHS GRP,,UNKNOWN,GB,SMIN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SN.L,SMITH & NEPHEW,,UNKNOWN,GB,SN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
WS:XLON:SPX.L,SPIRAX,,UNKNOWN,GB,SPX.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,True,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22 18:43:59.282,,
