WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XSWX:GF.S,GEORG FISCHER,,CH,GF.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,EU_STOXX600,WS:XSWX:GF.S,GF.SW,DERIVED_RULE_NORMALIZED,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XMIL:TRN.MI,TERNA,,IT,TRN.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,EU_STOXX600,WS:XMIL:TRN.MI,TRN.MI,DERIVED_RULE_NORMALIZED,READY,,506,506,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XAMS:WLSNC.AS,WOLTERS KLUWER,,NL,WLSNc.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,WS:XAMS:WLSNC.AS,WLSNC.AS,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA,0,0,0,0,0.0,,,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XSTO:SAVE.ST,NORDNET,,SE,SAVE.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,EU_STOXX600,WS:XSTO:SAVE.ST,SAVE.ST,DERIVED_RULE_NORMALIZED,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XMIL:BMPS.MI,BANCA MONTE DEI PASCHI,,IT,BMPS.MI,Borsa Italiana,XMIL,EUR,EU_STOXX600,EU_STOXX600,WS:XMIL:BMPS.MI,BMPS.MI,DERIVED_RULE_NORMALIZED,READY,,506,506,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XHEL:STERV.HE,STORA ENSO R,,FI,STERV.HE,NASDAQ Helsinki,XHEL,EUR,EU_STOXX600,EU_STOXX600,WS:XHEL:STERV.HE,STERV.HE,DERIVED_RULE_NORMALIZED,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XBRU:SYENS.BR,SYENSQO,,BE,SYENS.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,WS:XBRU:SYENS.BR,SYENS.BR,DERIVED_RULE_NORMALIZED,READY,,511,511,0,0,0.0019569471624266144,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XLON:LMPL.L,LONDONMETRIC PROPERTY PLC,,GB,LMPL.L,London SE,XLON,GBP,EU_STOXX600,EU_STOXX600,WS:XLON:LMPL.L,LMPL.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA,0,0,0,0,0.0,,,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XSTO:WIHL.ST,WIHLBORGS FASTIGHETER,,SE,WIHL.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,EU_STOXX600,WS:XSTO:WIHL.ST,WIHL.ST,DERIVED_RULE_NORMALIZED,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XWAR:PZU.WA,PZU GROUP,,PL,PZU.WA,Warsaw SE,XWAR,PLN,EU_STOXX600,EU_STOXX600,WS:XWAR:PZU.WA,PZU.WA,DERIVED_RULE_NORMALIZED,READY,,499,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XAMS:AALB.AS,AALBERTS,,NL,AALB.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,WS:XAMS:AALB.AS,AALB.AS,DERIVED_RULE_NORMALIZED,READY,,511,511,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XLON:BAES.L,BAE SYSTEMS,,GB,BAES.L,London SE,XLON,GBP,EU_STOXX600,EU_STOXX600,WS:XLON:BAES.L,BAES.L,DERIVED_RULE_NORMALIZED,QUARANTINE,INVALID_OHLC_OR_VOLUME,506,362,0,0,0.8701657458563536,2024-08-21,2026-08-21,2026-08-23T19:41:39+00:00,YF-20260823T194139446369-705f28c3-R,NO_DATA_IN_BATCH
WS:XCSE:FLS.CO,FLSMIDTH & COMPANY,,DK,FLS.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:FLS.CO,FLS.CO,DERIVED_RULE_NORMALIZED,READY,,498,498,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XSTO:EQTAB.ST,EQT,,SE,EQTAB.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,EU_STOXX600,WS:XSTO:EQTAB.ST,EQTAB.ST,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA,0,0,0,0,0.0,,,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XLON:CTEC.L,CONVATEC PLC,,GB,CTEC.L,London SE,XLON,GBP,EU_STOXX600,EU_STOXX600,WS:XLON:CTEC.L,CTEC.L,DERIVED_RULE_NORMALIZED,READY,,507,507,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
WS:XSTO:AXFO.ST,AXFOOD,,SE,AXFO.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,EU_STOXX600,WS:XSTO:AXFO.ST,AXFO.ST,DERIVED_RULE_NORMALIZED,READY,,500,500,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T19:41:25+00:00,YF-20260823T194123125175-67569304,
