WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,Yahoo_Symbol,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,Split_Count,Feature_Status
WS:ISIN:TW0002345006,ACCTON TECHNOLOGY CORP.,TW0002345006,Taiwan,2345,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2345.TW,2026-08-21,486,486,486,0,2035.0,2035.0,2207.88051402941,2258.483700866818,1749.61,138.06438611138907,0.06784490718004377,-0.11521739130434783,-0.08333333333333337,-0.16427104722792607,2595.0,2825.0,2825.0,1840.0,1840.0,-0.07830157154378825,-0.09895298371249861,0.16311635164408078,-0.279646017699115,0.371007371007371,2983193.0,6601417700.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002357001,ASUSTEK COMPUTER INC.,TW0002357001,Taiwan,2357,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2357.TW,2026-08-21,486,486,486,0,921.0,921.0,859.9248615388237,795.2193776483266,644.0375,38.94837324418891,0.04228922176350587,-0.07530120481927716,0.19455252918287935,0.33092485549132955,1025.0,1025.0,1025.0,722.0,635.0,0.07102380823352772,0.15817097254802803,0.43004095258428277,-0.10146341463414632,0.3289902280130293,3859519.5,3097337228.5,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002360005,CHROMA ATE INC.,TW0002360005,Taiwan,2360,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2360.TW,2026-08-21,486,486,486,0,2100.0,2100.0,2119.224368362383,2093.200326249777,1565.705,154.00673785590732,0.07333654183614634,-0.08695652173913049,0.009615384615384581,-0.18287937743190663,2400.0,2710.0,2795.0,1765.0,1730.0,-0.00907141718893989,0.003248458193394921,0.3412488303990855,-0.24865831842576025,0.30238095238095236,2971520.0,5815021557.5,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TW0002368008,Taiwan,2368,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2368.TW,2026-08-21,486,486,486,0,965.0,965.0,984.4999570104342,1039.6493276100318,925.1025,74.11436744694869,0.0768024533129002,-0.049261083743842415,0.07103218645948939,-0.26053639846743293,1110.0,1580.0,1580.0,705.0,705.0,-0.019806965832328105,-0.07180241032006174,0.043127653422188494,-0.3892405063291139,0.41968911917098445,9663944.0,9756486295.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002382009,QUANTA COMPUTER INC.,TW0002382009,Taiwan,2382,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2382.TW,2026-08-21,486,486,486,0,321.5,321.5,323.1724307992313,331.51622699490366,309.95,12.657268808681126,0.03936942086681532,-0.018320610687022953,-0.01981707317073167,0.04213938411669371,339.0,438.0,438.0,279.0,279.0,-0.00517504168005678,-0.030213383778217362,0.037264074850782425,-0.2659817351598174,0.18662519440124417,19667287.0,6259777854.5,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002449006,KING YUAN ELECTRONICS CO. LTD.,TW0002449006,Taiwan,2449,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2449.TW,2026-08-21,486,486,486,0,232.0,232.0,244.59134584939713,255.58624419804792,249.34300380161832,14.986583123592435,0.0645973410499674,-0.06072874493927127,-0.056162388195238,-0.20068749237716177,262.0,333.3333333333333,333.3333333333333,195.0,195.0,-0.05147911429846763,-0.09228291715015569,-0.06955480417415971,-0.30399999999999994,0.28879310344827586,18885422.525,4476058654.25,1,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002454006,MEDIATEK INC.,TW0002454006,Taiwan,2454,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2454.TW,2026-08-21,486,486,486,0,3790.0,3790.0,3874.902877716062,3810.212534242235,2511.15,215.22845002951496,0.05678850924261609,-0.0997624703087886,0.010666666666666602,-0.14058956916099774,4400.0,4970.0,4970.0,2990.0,2990.0,-0.02191096922824176,-0.0053048311768926215,0.5092686617685125,-0.23742454728370221,0.3720316622691293,8411588.0,31814450432.5,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002880002,HUA NAN FINANCIAL HOLDINDS CO. LTD.,TW0002880002,Taiwan,2880,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2880.TW,2026-08-21,486,486,486,0,39.599998474121094,39.599998474121094,40.29778125350666,38.981937584313634,33.73646870339271,1.372091603929128,0.034648779212095186,0.01668800252759195,-0.007470256419577215,0.36472833282743067,44.26036494793278,44.26036494793278,44.26036494793278,38.0,29.21282135614074,-0.017315662492580763,0.015855058216915463,0.17380389815780317,-0.10529435261760878,0.1580900300292682,25943973.525,1117672195.9562836,2,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002882008,"CATHAY FINANCIAL HOLDING CO., LTD.",TW0002882008,Taiwan,2882,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2882.TW,2026-08-21,486,486,486,0,100.5,100.5,98.86492101927793,96.8720945454341,80.8979998588562,2.9238942612472445,0.02909347523629099,-0.009852216748768461,0.03608247422680422,0.1851414667834348,102.5,117.5,117.5,92.5,84.0,0.01653851501487824,0.03745046983436873,0.24230512713965324,-0.14468085106382977,0.09950248756218906,17127722.5,1690699140.980339,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002884004,"E.SUN FINANCIAL HOLDING COMPANY,LTD.",TW0002884004,Taiwan,2884,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2884.TW,2026-08-21,486,486,486,0,38.0,38.0,37.305796801267334,36.09676918646473,33.23825001716614,0.9064640471224745,0.023854317029538802,0.009296107833635103,0.057023621517523715,0.23778498552589578,39.099998474121094,39.099998474121094,39.099998474121094,35.849998474121094,30.75,0.018608453866587382,0.05272579392642496,0.14326115184688182,-0.028132954400219345,0.08552631578947369,38698728.0,1442784362.7227669,1,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002886009,MEGA FINANCIAL HOLDING COMPANY,TW0002886009,Taiwan,2886,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2886.TW,2026-08-21,486,486,486,0,46.95000076293945,46.95000076293945,48.10503715256494,47.033659314579296,41.88375005722046,1.4115207376795125,0.03006433897214573,-0.0084476816065846,-0.03095975183445998,0.17964828298843383,53.70000076293945,53.70000076293945,53.70000076293945,44.95000076293945,40.0,-0.024010716091171336,-0.0017786953611307332,0.12095981612911011,-0.12569832223649513,0.18636847407480592,33822455.5,1692493426.6956367,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002887007,"TS FINANCIAL HOLDING CO., LTD.",TW0002887007,Taiwan,2887,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2887.TW,2026-08-21,486,486,486,0,37.25,37.25,35.790520276504296,33.63474673441228,25.110155176219372,1.139462826564474,0.030589606082267757,-0.013245033112582738,0.09077593954928265,0.6521184344185622,37.79999923706055,37.79999923706055,37.79999923706055,31.850000381469727,22.546809734684405,0.040778388026223356,0.10748566933280612,0.48346355243864414,-0.014550244660357259,0.159731512901767,56345020.0,1985462499.750908,1,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002891009,"CTBC FINANCIAL HOLDING CO., LTD.",TW0002891009,Taiwan,2891,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2891.TW,2026-08-21,486,486,486,0,65.0,65.0,65.28649300183295,64.85440470042558,55.19325008392334,1.8279097508370112,0.028121688474415558,-0.01215810052666011,0.02201260313628106,0.09612143062857137,67.30000305175781,73.5999984741211,73.5999984741211,60.79999923706055,59.400001525878906,-0.00438824309072483,0.002244956225362804,0.1776802399055164,-0.11684780777740078,0.10000005868765025,33410569.0,2186482565.822052,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0002892007,FIRST HOLDINGS,TW0002892007,Taiwan,2892,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,2892.TW,2026-08-21,486,486,486,0,33.650001525878906,33.650001525878906,33.961529594563565,33.26090699452063,30.025749940872192,0.860854255184974,0.025582591861784153,0.008995594167436227,-0.0189503710099016,0.23486244131665712,36.900001525878906,36.900001525878906,36.900001525878906,32.45000076293945,27.200000762939453,-0.009172969309795942,0.011698253791526891,0.12070478146736452,-0.0880758771167175,0.13224370166869476,44229083.0,1500960046.1166859,1,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0003008009,LARGAN PRECISION CO. LTD.,TW0003008009,Taiwan,3008,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,3008.TW,2026-08-21,486,486,486,0,5610.0,5610.0,4758.139238313401,4343.275774403668,3003.875,321.1966434862573,0.057254303651739266,0.21691973969631229,0.43112244897959173,0.6379562043795621,5750.0,5750.0,5750.0,3670.0,3325.0,0.179032331552482,0.29165180646864486,0.8675876992218385,-0.024347826086956514,0.37076648841354726,2131593.5,9561365265.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0003037008,UNIMICRON TECHNOLOGY CORP.,TW0003037008,Taiwan,3037,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,3037.TW,2026-08-21,486,486,486,0,1085.0,1085.0,1003.587787270338,937.7316554680302,587.2323966217041,71.05966615678176,0.06549277986800162,0.06372549019607843,0.2932061978545888,0.05853658536585371,1200.0,1200.0,1200.0,653.0,653.0,0.08112116723848883,0.15704742787899906,0.8476501062303592,-0.09583333333333333,0.504147465437788,21342713.0,19407756830.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0003045001,"TAIWAN MOBILE CO., LTD.",TW0003045001,Taiwan,3045,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,3045.TW,2026-08-21,486,486,486,0,115.0,115.0,111.95256333542791,112.56772381717366,110.33,1.9078315540973283,0.016589839600846333,0.06481481481481488,0.013215859030837107,0.03603603603603611,115.0,121.5,121.5,107.5,106.0,0.02722078506984671,0.021607225413713627,0.04232756276624672,-0.053497942386831254,0.06521739130434782,11423433.5,1291358366.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0003231007,WISTRON CORPORATION,TW0003231007,Taiwan,3231,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,3231.TW,2026-08-21,486,486,486,0,175.5,175.5,180.69667186172924,170.2332929705923,147.2775,8.907893055806978,0.05075722538921355,-0.09302325581395354,-0.019553072625698276,0.2145328719723183,206.0,206.0,206.0,157.5,139.0,-0.028759090071707516,0.030938172771630024,0.19162804909100162,-0.1480582524271845,0.27635327635327633,76568156.5,13659559681.5,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:ISIN:TW0006505001,FORMOSA PETROCHEMICAL CORP,TW0006505001,Taiwan,6505,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,TW_TW50,6505.TW,2026-08-21,486,486,486,0,75.80000305175781,75.80000305175781,71.46716735814272,67.5291763500569,55.7277499961853,4.141719081682407,0.05464009122604329,0.06911144457578566,-0.11655011240463031,0.5190380908595116,82.9000015258789,97.9000015258789,97.9000015258789,65.4000015258789,49.95000076293945,0.060626940366923954,0.12247782586339717,0.3601841642080741,-0.22574053247873727,0.23087070310604918,22889916.0,1647589631.228302,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XAMS:AALB.AS,AALBERTS,,NL,AALB.AS,Euronext Amsterdam,XAMS,EUR,EU_STOXX600,EU_STOXX600,AALB.AS,2026-08-21,511,511,511,0,42.79999923706055,42.79999923706055,42.943718828593944,41.38264737927111,34.33420000076294,0.9282087503831706,0.02168712072264324,-0.023722648538037294,0.027364363749973863,0.0907236851762756,45.220001220703125,45.220001220703125,45.220001220703125,40.060001373291016,37.400001525878906,-0.003346696454190279,0.03424990781279491,0.2465704526713739,-0.05351618572125616,0.12056074624749204,201027.0,8576225.487522125,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XBRU:SYENS.BR,SYENSQO,,BE,SYENS.BR,Euronext Brussels,XBRU,EUR,EU_STOXX600,EU_STOXX600,SYENS.BR,2026-08-21,511,511,511,0,79.9000015258789,79.9000015258789,78.13123515356793,73.10167197221277,65.9363498878479,1.7570742939062458,0.021990916900510256,-0.030927780676135552,0.12456014206887689,0.18898817194022088,83.4000015258789,83.4000015258789,83.4000015258789,70.44999694824219,62.349998474121094,0.0226384027954305,0.09299827719741205,0.21177471397464354,-0.04196642609069923,0.16207765119306444,144437.0,11491106.911354065,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XCSE:FLS.CO,FLSMIDTH & COMPANY,,DK,FLS.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,FLS.CO,2026-08-21,498,498,498,0,583.5,583.5,510.9255141738864,497.79204391430403,491.99100051879884,17.878705721298253,0.030640455392113543,0.1543026706231454,0.1835699797160244,0.15088757396449703,584.5,584.5,619.5,464.20001220703125,448.6000061035156,0.14204513928700346,0.1721762272690135,0.18599730357812638,-0.0581113801452785,0.2061696448894066,96334.0,48188510.50701904,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XCSE:ISS.CO,ISS AS,,DK,ISS.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,ISS.CO,2026-08-21,498,498,498,0,292.0,292.0,287.80169160815785,280.77033288271156,244.51800041198732,5.678082704678009,0.019445488714650717,-0.01016949152542368,0.01038062283737018,0.1043873174759653,296.0,296.6000061035156,296.6000061035156,273.0,250.0,0.014587504223422476,0.03999591766691224,0.19418611107571015,-0.015509123428373073,0.07876712328767123,249438.0,70568815.57180786,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XCSE:RILBA.CO,RINGKJOBING LANDBOBANK,,DK,RILBA.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,RILBA.CO,2026-08-21,498,498,498,0,1770.0,1770.0,1750.6197070569501,1699.8313066699118,1578.27,29.90972557480067,0.016898150042260265,-0.0016920473773265332,0.03629976580796246,0.14046391752577314,1825.0,1825.0,1825.0,1683.0,1474.0,0.01107053283184567,0.04127979820983163,0.12148111539850603,-0.03013698630136985,0.08022598870056497,21734.0,38646734.0,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHEL:STERV.HE,STORA ENSO R,,FI,STERV.HE,NASDAQ Helsinki,XHEL,EUR,EU_STOXX600,EU_STOXX600,STERV.HE,2026-08-21,500,500,500,0,9.821999549865723,9.821999549865723,9.651982278264153,9.667619353621037,10.100079998970031,0.22989532351573153,0.023406163108496015,0.024405428145347186,0.0471214744170767,-0.02220015179039181,10.270000457763672,10.270000457763672,12.260000228881836,9.336000442504883,8.732000350952148,0.017614751737002443,0.015968791343327293,-0.027532499656702347,-0.1988581267129772,0.09509265506650913,1388382.0,13375164.058256626,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1044,HENGAN INT'L,,Hong Kong,1044,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1044.HK,2026-08-21,491,491,491,0,22.979999542236328,22.979999542236328,23.838793330559007,24.04830344540127,26.549099960327148,0.7471734198909015,0.032514074620307386,-0.06737012534624875,-0.008628160496391146,-0.06812653347814535,26.0,26.0,29.959999084472656,22.559999465942383,21.260000228881836,-0.03602505279584722,-0.04442325445495132,-0.13443395156235793,-0.23297729491099506,0.14969541351534985,3942134.0,94582286.53300476,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1099,SINOPHARM,,Hong Kong,1099,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1099.HK,2026-08-21,491,491,491,0,16.649999618530273,16.649999618530273,16.914525683045667,17.14399265964948,19.179999928474427,0.3794735803772128,0.02279120655083292,-0.0029940803667591886,-0.011282691943943934,-0.02802099041170336,17.8799991607666,17.920000076293945,22.34000015258789,16.459999084472656,15.279999732971191,-0.015638988019660682,-0.028814352113080477,-0.13190825439932052,-0.2547001116917397,0.08528529182148362,3604343.5,61925739.82698536,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1299,AIA,,Hong Kong,1299,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1299.HK,2026-08-21,491,491,491,0,75.1500015258789,75.1500015258789,74.32278527775762,75.75782846003348,80.99825008392334,2.1812468967673455,0.029025240884608686,0.06747158944668352,-0.03777204873082918,-0.11117683248485088,80.1500015258789,84.19999694824219,92.1500015258789,70.19999694824219,69.05000305175781,0.01113004908292714,-0.008023288767777137,-0.0722021593304174,-0.1844818200597187,0.1324019211657674,27066095.5,1983952123.1449585,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1398,ICBC,,Hong Kong,1398,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1398.HK,2026-08-21,491,491,491,0,7.474999904632568,7.474999904632568,7.256274378303847,7.0998294775719835,6.659649980068207,0.15375097400105997,0.020568692436474027,0.04326586802930965,0.03963836511042884,0.11235121101386003,7.659999847412109,7.659999847412109,7.659999847412109,7.090000152587891,6.289999961853027,0.030142951454910083,0.05284217434316285,0.1224313480445125,-0.024151429042396422,0.07625414074867964,165745266.0,1223749885.1353898,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:16,SHK PPT,,Hong Kong,16,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0016.HK,2026-08-21,491,491,491,0,128.1999969482422,128.1999969482422,120.12381354085592,120.90037701578535,119.69699977874755,3.2673501651886627,0.025486351349195278,0.10042915835401023,0.06213753263984012,-0.029523156510812942,128.6999969482422,132.10000610351562,148.8000030517578,112.30000305175781,109.69999694824219,0.06723215963035867,0.060377147802473496,0.07103768001881328,-0.1384408983940022,0.1279250724405672,3644661.5,434153636.01934814,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:175,GEELY AUTO,,Hong Kong,175,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0175.HK,2026-08-21,491,491,491,0,18.75,18.75,18.57302422366323,18.82753351383652,18.667049951553345,0.7677158821206237,0.040944847046433266,0.05218857020777046,-0.01626440055763434,-0.02445365921672671,20.899999618530273,20.899999618530273,25.6200008392334,17.639999389648438,16.3799991607666,0.00952864618091076,-0.00411809193060475,0.004443661353129569,-0.2681499068771679,0.17386667887369792,46284462.5,862944300.9634562,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1876,BUD APAC,,Hong Kong,1876,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1876.HK,2026-08-21,491,491,491,0,6.300000190734863,6.300000190734863,6.4412867435215,6.596238244819684,7.395025010108948,0.17638251021271484,0.027997222995661642,-0.018691570737231822,-0.02325575549859793,-0.11640952459804232,7.639999866485596,7.639999866485596,9.100000381469727,6.230000019073486,6.0,-0.021934523087136282,-0.044910150769261525,-0.14807587775256925,-0.30769231575379774,0.22380949281330736,11547723.5,75743059.93267608,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:1928,SANDS CHINA LTD,,Hong Kong,1928,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,1928.HK,2026-08-21,491,491,491,0,14.649999618530273,14.649999618530273,14.336101696532108,14.376942332568074,17.104899973869323,0.41214164564603034,0.028132536271518176,0.03460450398293724,0.04792561503809378,-0.025930873956910738,15.239999771118164,16.399999618530273,22.5,13.989999771118164,12.770000457763672,0.021895626066470886,0.018992723184514837,-0.1435202988084895,-0.34888890584309895,0.08532423430365954,12736836.0,184595102.47681236,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:2020,ANTA SPORTS,,Hong Kong,2020,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,2020.HK,2026-08-21,491,491,491,0,74.0999984741211,74.0999984741211,74.24673106048621,74.75954635871486,78.80475025177002,1.8086640817013468,0.02440842265783595,0.029881884879377152,-0.02307185280428281,-0.01789262463518959,80.9000015258789,80.9000015258789,106.30000305175781,71.5,66.8499984741211,-0.001976283457457262,-0.008822256376852411,-0.059701372856558854,-0.3029163090612371,0.1268556237442001,5860520.0,435149619.44244385,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:2313,SHENZHOU INTL,,Hong Kong,2313,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,2313.HK,2026-08-21,491,491,491,0,41.86000061035156,41.86000061035156,42.338296428750844,43.29620395071603,53.9054998588562,1.286711587734802,0.030738451241603928,0.009161067316992177,-0.016909375052633457,-0.08402626014181491,45.34000015258789,48.29999923706055,73.0,40.400001525878906,38.65999984741211,-0.01129700197560346,-0.03317157647352387,-0.22345584921842943,-0.4265753341047731,0.11801238783277447,5257751.5,217816496.9853344,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:2359,WUXI APPTEC,,Hong Kong,2359,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,2359.HK,2026-08-21,491,491,491,0,205.8000030517578,205.8000030517578,188.90276968051623,168.4993133788003,127.10674995422363,8.441836632065717,0.04101961373607284,0.042553239184385916,0.30749689346941245,0.6078125238418579,212.8000030517578,212.8000030517578,212.8000030517578,151.6999969482422,111.19999694824219,0.08944936805224835,0.22136998023904408,0.6191115194580528,-0.03289473637036289,0.29689020990028475,6559987.5,1300149176.5595474,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:2382,SUNNY OPTICAL,,Hong Kong,2382,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,2382.HK,2026-08-21,491,491,491,0,61.75,61.75,59.14201655832089,60.9314921170033,63.732749996185305,2.5860460300320507,0.041879287935741714,0.051063829787234116,0.058269093655364035,-0.17831006325747623,63.349998474121094,87.5999984741211,91.4000015258789,54.54999923706055,53.45000076293945,0.044096965126431575,0.013433248629870498,-0.0311103788288436,-0.3243982607317991,0.14251010910219508,9751568.5,569732198.5086479,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:241,ALI HEALTH,,Hong Kong,241,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0241.HK,2026-08-21,491,491,491,0,3.259999990463257,3.259999990463257,3.3832615663054812,3.512821254753346,4.783399988412857,0.13397933100402964,0.0410979544159418,0.004622528638884793,-0.0239520735814005,-0.12834225076190353,3.740000009536743,3.880000114440918,7.909999847412109,3.1549999713897705,3.0399999618530273,-0.036432765669024536,-0.07197100164091363,-0.3184763978843148,-0.5878634572249933,0.179447864987215,81822865.5,277821973.4527048,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:27,GALAXY ENT,,Hong Kong,27,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0027.HK,2026-08-21,491,491,491,0,36.0,36.0,34.063582753522326,33.12800877028585,36.18829995155335,0.8286197064855999,0.02301721406904444,0.036269379984348094,0.13851989388096397,0.14431026852025886,36.060001373291016,36.060001373291016,44.220001220703125,31.65999984741211,28.68000030517578,0.0568471396708099,0.08669374756656612,-0.0052033378690192755,-0.18588876060126946,0.12222226460774739,12299849.5,424256340.7151146,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:285,BYD ELECTRONIC,,Hong Kong,285,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0285.HK,2026-08-21,491,491,491,0,23.579999923706055,23.579999923706055,23.76688324444823,24.173387818879046,29.537199983596803,0.8675991651231441,0.036793857842675685,-0.004222989027912738,0.01201719724523187,-0.1885753490346328,24.959999084472656,31.15999984741211,46.70000076293945,22.84000015258789,20.100000381469727,-0.007863181672583486,-0.02454715489690551,-0.2016846574217943,-0.49507495634948995,0.08990665558711192,6836887.0,164197842.68619728,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:288,WH GROUP,,Hong Kong,288,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0288.HK,2026-08-21,491,491,491,0,8.204999923706055,8.204999923706055,8.160088237487884,8.399666400268543,8.996850016117095,0.22140041344554384,0.02698359725828506,0.04058334629491789,-0.017365323489739737,-0.06867201669633594,8.680000305175781,9.229999542236328,10.84000015258789,7.644999980926514,7.644999980926514,0.0055038235998288165,-0.023175500940878502,-0.08801414839555044,-0.2430811985046668,0.12614263666949263,32685185.5,274292169.5464258,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:300,MIDEA GROUP,,Hong Kong,300,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0300.HK,2026-08-21,464,464,464,0,96.9000015258789,96.9000015258789,96.00487542158852,93.34871817464933,88.44575008392334,1.7944828158837776,0.018518914216988203,0.010427528509789896,0.02269130898025229,0.11764711576317444,99.75,99.75,99.75,94.6500015258789,78.0999984741211,0.009323756740057254,0.03804319352929242,0.09558685899473507,-0.02857141327439694,0.052631562371637804,3666215.5,354830536.7714653,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:322,TINGYI,,Hong Kong,322,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0322.HK,2026-08-21,491,491,491,0,13.640000343322754,13.640000343322754,12.59880056814947,12.004310512249905,12.070199995040893,0.4403222587811012,0.032281689713934206,0.0217228429637768,0.199648239279824,0.16880893351754156,14.140000343322754,14.140000343322754,14.140000343322754,11.079999923706055,9.420000076293945,0.08264276980504803,0.1362585405803769,0.1300558689107738,-0.03536067806646925,0.22434020107005892,18301932.5,217305199.70104933,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:388,HKEX,,Hong Kong,388,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,0388.HK,2026-08-21,491,491,491,0,421.0,421.0,408.2236049234561,401.8250429264384,408.2390003967285,6.968760403916352,0.016552875068684924,0.0359252124084295,0.05513784461152893,0.04674288220382139,423.0,423.0,466.0,395.79998779296875,360.0,0.031297541157473185,0.047719666584026044,0.0312586489553186,-0.09656652360515017,0.06460810500482482,3312070.5,1350804389.6477509,0,DEV_FEATURES_NOT_YET_PROMOTED
WS:XHKG:3968,CM BANK,,Hong Kong,3968,Hong Kong Exchanges and Clearing,XHKG,HKD,HK_HSI,HK_HSI,3968.HK,2026-08-21,491,491,491,0,49.439998626708984,49.439998626708984,48.587947805074094,48.13896007422939,49.010149974823,0.9763684527796568,0.019748553396038992,0.030859040252056325,0.013945863998840347,0.07900477861185307,51.45000076293945,51.45000076293945,53.70000076293945,47.400001525878906,43.34000015258789,0.017536258684008654,0.02702672742563239,0.008770604703450147,-0.07932964759230443,0.08191746257194706,10918721.5,535804837.59096336,0,DEV_FEATURES_NOT_YET_PROMOTED
