WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:US:DGII,Digi International Inc.,,UNVERIFIED_EQUITY_SECURITY,,DGII,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DIOD,Diodes Incorporated,,UNVERIFIED_EQUITY_SECURITY,,DIOD,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DLX,Deluxe Corporation,,UNVERIFIED_EQUITY_SECURITY,,DLX,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DMC,Del Monte Corporation,,UNVERIFIED_EQUITY_SECURITY,,DMC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DNOW,NOW Inc,,UNVERIFIED_EQUITY_SECURITY,,DNOW,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DORM,"Dorman Products, Inc.",,UNVERIFIED_EQUITY_SECURITY,,DORM,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DRH,DiamondRock Hospitality Company,,UNVERIFIED_EQUITY_SECURITY,,DRH,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DV,DoubleVerify Holdings Inc.,,UNVERIFIED_EQUITY_SECURITY,,DV,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DXC,DXC Technology,,UNVERIFIED_EQUITY_SECURITY,,DXC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:DXPE,"DXP Enterprises, Inc.",,UNVERIFIED_EQUITY_SECURITY,,DXPE,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EAT,"Brinker International, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EAT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EBC,"Eastern Bankshares, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EBC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ECG,"Everus Construction Group, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ECG,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ECPG,"Encore Capital Group, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ECPG,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EFC,"Ellington Financial, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EFC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EFOR,Everforth Inc.,,UNVERIFIED_EQUITY_SECURITY,,EFOR,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EGBN,Eagle Bancorp Inc,,UNVERIFIED_EQUITY_SECURITY,,EGBN,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EIG,"Employers Holdings, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EIG,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EMN,Eastman Chemical Company,,UNVERIFIED_EQUITY_SECURITY,,EMN,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ENOV,Enovis,,UNVERIFIED_EQUITY_SECURITY,,ENOV,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ENPH,Enphase Energy,,UNVERIFIED_EQUITY_SECURITY,,ENPH,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ENR,Energizer,,UNVERIFIED_EQUITY_SECURITY,,ENR,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ENVA,"Enova International, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ENVA,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EPAC,Enerpac Tool Group,,UNVERIFIED_EQUITY_SECURITY,,EPAC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EPAM,EPAM Systems,,UNVERIFIED_EQUITY_SECURITY,,EPAM,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EPC,Edgewell Personal Care,,UNVERIFIED_EQUITY_SECURITY,,EPC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EPRT,"Essential Properties Realty Trust, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EPRT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ESE,ESCO Technologies Inc.,,UNVERIFIED_EQUITY_SECURITY,,ESE,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ESI,Element Solutions,,UNVERIFIED_EQUITY_SECURITY,,ESI,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:ETSY,Etsy,,UNVERIFIED_EQUITY_SECURITY,,ETSY,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EVTC,"EVERTEC, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EVTC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EXTR,"Extreme Networks, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EXTR,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EYE,National Vision Holdings,,UNVERIFIED_EQUITY_SECURITY,,EYE,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:EZPW,"EZCORP, Inc.",,UNVERIFIED_EQUITY_SECURITY,,EZPW,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FA,First Advantage Corporation,,UNVERIFIED_EQUITY_SECURITY,,FA,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FBK,FB Financial Corp.,,UNVERIFIED_EQUITY_SECURITY,,FBK,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FBNC,First Bancorp (Southern Pines NC),,UNVERIFIED_EQUITY_SECURITY,,FBNC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FBP,First BanCorp (Puerto Rico),,UNVERIFIED_EQUITY_SECURITY,,FBP,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FBRT,"Franklin BSP Realty Trust, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FBRT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FCF,"First Commonwealth Financial, Corp.",,UNVERIFIED_EQUITY_SECURITY,,FCF,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FCPT,"Four Corners Property Trust, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FCPT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FELE,Franklin Electric,,UNVERIFIED_EQUITY_SECURITY,,FELE,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FFBC,First Financial Bancorp,,UNVERIFIED_EQUITY_SECURITY,,FFBC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FG,"F&G Annuities & Life, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FG,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FHB,"First Hawaiian, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FHB,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FIBK,"First Interstate BancSystem, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FIBK,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FIVN,"Five9, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FIVN,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FIZZ,National Beverage Corp.,,UNVERIFIED_EQUITY_SECURITY,,FIZZ,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FLO,Flowers Foods,,UNVERIFIED_EQUITY_SECURITY,,FLO,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FMC,FMC Corporation,,UNVERIFIED_EQUITY_SECURITY,,FMC,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FORM,"FormFactor, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FORM,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FOXF,Fox Factory,,UNVERIFIED_EQUITY_SECURITY,,FOXF,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FRPT,Freshpet,,UNVERIFIED_EQUITY_SECURITY,,FRPT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FSS,Federal Signal Corporation,,UNVERIFIED_EQUITY_SECURITY,,FSS,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FTDR,"Frontdoor, Inc.",,UNVERIFIED_EQUITY_SECURITY,,FTDR,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FTRE,Fortrea,,UNVERIFIED_EQUITY_SECURITY,,FTRE,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FUL,H.B. Fuller Company,,UNVERIFIED_EQUITY_SECURITY,,FUL,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FULT,Fulton Financial Corporation,,UNVERIFIED_EQUITY_SECURITY,,FULT,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:FUN,Six Flags,,UNVERIFIED_EQUITY_SECURITY,,FUN,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GBX,"The Greenbrier Companies, Inc.",,UNVERIFIED_EQUITY_SECURITY,,GBX,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GEO,"GEO Group, Inc.",,UNVERIFIED_EQUITY_SECURITY,,GEO,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GFF,Griffon Corporation,,UNVERIFIED_EQUITY_SECURITY,,GFF,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GIII,"G-III Apparel Group, Ltd.",,UNVERIFIED_EQUITY_SECURITY,,GIII,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GKOS,Glaukos Corp.,,UNVERIFIED_EQUITY_SECURITY,,GKOS,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GNL,"Global Net Lease, Inc.",,UNVERIFIED_EQUITY_SECURITY,,GNL,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
WS:US:GNW,"Genworth Financial, Inc.",,UNVERIFIED_EQUITY_SECURITY,,GNW,US primary exchange pending,,USD,,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,UNMAPPED,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending
